id,text,class,ProcessedText,ProcessedText_length
4248,Looking for a new job??  Should You Tell Your Boss? |#careeradvice #HR #jobsearch #fired #justsayno  http://t.co/jqFZZeGffq,0,looking for a new job??  should you tell your boss? |#careeradvice #hr #jobsearch #fired #justsayno  http://t.co/jqfzzegffq,18
1158,Got laid off today. My company couldve done it so much better. #movingon,0,got laid off today. my company couldve done it so much better. #movingon,13
5060,Gave two weeks notice 3 weeks ago. Started new job yesterday. Yesterday the old job was telling people they fired me. I’m not ok with this.,1,gave two weeks notice 3 weeks ago. started new job yesterday. yesterday the old job was telling people they fired me. i’m not ok with this.,26
177,Today at worked I served a man who a tattoo of the converse logo on his neck ??!!! And only had $100 bills in his wallet,0,today at worked i served a man who a tattoo of the converse logo on his neck ??!!! and only had $100 bills in his wallet,26
3679,My new job is the shit and this my first day,1,my new job is the shit and this my first day,11
7500,I am unemployed.,0,i am unemployed.,3
75,I got laid off at my last job from trying to play hero give a fuck about no work problems cuz.,0,i got laid off at my last job from trying to play hero give a fuck about no work problems cuz.,21
9516,Appointed or elected? Tompkins County debates how sheriff enters into position:  https://t.co/kn5q7IlNlb https://t.co/VgvEZelXJN,0,appointed or elected? tompkins county debates how sheriff enters into position:  https://t.co/kn5q7ilnlb https://t.co/vgvezelxjn,14
3313,I find it funny that I was fired yesterday and then rehired lol,1,i find it funny that i was fired yesterday and then rehired lol,13
8456,Looking to work for an amazing #accountingfirm? We are seeking a #participation auditor! #LAjobs #bestplacestowork: https://t.co/xfDW8ZzwYR,0,looking to work for an amazing #accountingfirm? we are seeking a #participation auditor! #lajobs #bestplacestowork: https://t.co/xfdw8zzwyr,16
6023,Backstage; for once good job -Mr. Larry Robinson Shrek The Musical,0,backstage; for once good job -mr. larry robinson shrek the musical,11
2273,Looking for a job? (Raleigh 1) Renewable Energy Crew Laborer at Baker Roofing Company (Raleigh NC) http://t.co/ZaC5mTCM #green #jobs,0,looking for a job? (raleigh 1) renewable energy crew laborer at baker roofing company (raleigh nc) http://t.co/zac5mtcm #green #jobs,19
9457,Been unemployed since December. Not a single interview or call back. All of the sudden this week Ive had 2 phone interviews! #hireme,0,been unemployed since december. not a single interview or call back. all of the sudden this week ive had 2 phone interviews! #hireme,23
4648,OmG I just got hired at the bank I applied to ha Im quiting my current job thank you jesus thank you lady who interviewed me,1,omg i just got hired at the bank i applied to ha im quiting my current job thank you jesus thank you lady who interviewed me,26
8827,Just got hired as a part-time web developer. Woo!!,1,just got hired as a part-time web developer. woo!!,9
618,j 1 foreign seasonal workers? - Question by Mark: j 1 foreign seasonal workers? Has anybody ever hired j1 foreign ... http://t.co/eWVx8zo4Vz,0,j 1 foreign seasonal workers? - question by mark: j 1 foreign seasonal workers? has anybody ever hired j1 foreign ... http://t.co/ewvx8zo4vz,22
8926,@TheGreenClovers know any places in the area that are hiring? Got laid off today.,1,@thegreenclovers know any places in the area that are hiring? got laid off today.,14
699,I am currently watching one of the worst bands Iv ever seen.  Theyre signed and headlining a tour. Someone is fired.,0,i am currently watching one of the worst bands iv ever seen.  theyre signed and headlining a tour. someone is fired.,22
6920,A social cause might have you so fired up today that you cant... More for Leo https://t.co/mob3MbI5JI,0,a social cause might have you so fired up today that you cant... more for leo https://t.co/mob3mbi5ji,17
2099,Looking for new challenges? On @Hired_HQ the best #rails #python #javascript companies compete for you. #railsconf http://t.co/vlLcjfTocy,0,looking for new challenges? on @hired_hq the best #rails #python #javascript companies compete for you. #railsconf http://t.co/vllcjftocy,17
566,I am in the wrong profession. should have been a #meterologist. Only job where you are wrong 50-70% of the time and never get #Fired.,0,i am in the wrong profession. should have been a #meterologist. only job where you are wrong 50-70% of the time and never get #fired.,25
3660,I officially began my new job yesterday. The whole crew there is really nice and they sent me home today since Im sick lol.,1,i officially began my new job yesterday. the whole crew there is really nice and they sent me home today since im sick lol.,24
6764,Last week I was offered full time my sister just got a new job that is full time and my bf might start a new position at his #Godisgood,1,last week i was offered full time my sister just got a new job that is full time and my bf might start a new position at his #godisgood,29
3668,I recently started listening to @the1975 and the song Somebody Else makes me :)))))))),0,i recently started listening to @the1975 and the song somebody else makes me :)))))))),14
3991,MY JOB HIRED ME BACK!!! Im hype af!!!,1,my job hired me back!!! im hype af!!!,8
8340,BK fired me Saturday I was a little upset  &amp; Monday Macys hired me 😂😭 Lol whoooop everything happens for a reason !,1,bk fired me saturday i was a little upset  &amp; monday macys hired me 😂😭 lol whoooop everything happens for a reason !,24
8320,My Internship at the lab ended  today. Got hired at another job soon after  I hope training goes well. 😝 cant wait!,1,my internship at the lab ended  today. got hired at another job soon after  i hope training goes well. 😝 cant wait!,24
1184,So the company I do freelance for stopped production and I got basically laid off this week but Im going to start working fulltime at regular job and just asked for a big raise today so ¯\_(ツ)_/¯ well see,1,so the company i do freelance for stopped production and i got basically laid off this week but im going to start working fulltime at regular job and just asked for a big raise today so ¯\_(ツ)_/¯ well see,39
8325,So finally my job gave me the date for orientation. Like come on I was hired like 3 weeks ago lol,1,so finally my job gave me the date for orientation. like come on i was hired like 3 weeks ago lol,21
1679,just got hired at Cal sun 2 weeks ago and I already am quitting LOL,1,just got hired at cal sun 2 weeks ago and i already am quitting lol,15
470,#SMetiquette. Dont give credit for other tweets when you RT? How does your organization show up in SM equitably....? #WorkplaceForum,0,#smetiquette. dont give credit for other tweets when you rt? how does your organization show up in sm equitably....? #workplaceforum,20
1917,Southern Cal Edison IT workers laid off and unhappy. Join the club http://t.co/wd9apBzkhz,0,southern cal edison it workers laid off and unhappy. join the club http://t.co/wd9apbzkhz,13
7475,Now baby girl the dump she no loger wants me Im no longer hired she said that i been fired,1,now baby girl the dump she no loger wants me im no longer hired she said that i been fired,20
7195,Looking for a reason to quit #smoking? Here are 10 lesser-known dangers of lighting up: http://t.co/TYaaDCJv,0,looking for a reason to quit #smoking? here are 10 lesser-known dangers of lighting up: http://t.co/tyaadcjv,16
2805,Today gone be a good ass day! I just keep getting good news! 1st I get hired in. Then found out ion have to work tomorrow.,1,today gone be a good ass day! i just keep getting good news! 1st i get hired in. then found out ion have to work tomorrow.,26
2944,I left a management position with higher pay for a lower pay job &amp; have 0 regrets. Today my coworker left early due to a family emergency...,0,i left a management position with higher pay for a lower pay job &amp; have 0 regrets. today my coworker left early due to a family emergency...,27
6178,Super thankful for my new position I love my job,1,super thankful for my new position i love my job,10
