id,text,InformationType_label,ProcessedText
7622,God is awesome.  I never thought after seven months of unemployment I would have students asking for me after four weeks of a new position.,0,god is awesome.  i never thought after seven months of unemployment i would have students asking for me after four weeks of a new position.
49,Well got laid off from the job and love Madpack so lets give this streaming thing a try. http://t.co/1OyR5N2sou. Stream starting!!!,1,well got laid off from the job and love madpack so lets give this streaming thing a try. http://t.co/1oyr5n2sou. stream starting!!!
4731,Why dont people want to hire in the middle of the summer??? Broke life aint fun,1,why dont people want to hire in the middle of the summer??? broke life aint fun
3589,Im not a bum for being unemployed right now my last job put me in danger. I have put in 23 applications and sent out my résumé.,1,im not a bum for being unemployed right now my last job put me in danger. i have put in 23 applications and sent out my résumé.
7288,@jobs4HOU Im a Bilingual MS Counselor LCDC-I lic. I was laid off today and im in search of a new job. Any leads ? Thank you for your time.,1,@jobs4hou im a bilingual ms counselor lcdc-i lic. i was laid off today and im in search of a new job. any leads ? thank you for your time.
3976,I just got hired in today... you think im dumb enough to fight you &amp; lose my job in he same day! -_- NIGGA PLEASE! Look at my eyes ROLL EM!,0,i just got hired in today... you think im dumb enough to fight you &amp; lose my job in he same day! -_- nigga please! look at my eyes roll em!
4672,My laundry consists of swimsuits pajamas work out clothes and towels #unemployed,1,my laundry consists of swimsuits pajamas work out clothes and towels #unemployed
5081,This week I failed about 3 or 4 assignments my car broke down I started a new job Im sleep deprived and Im broke asf. But Im good,0,this week i failed about 3 or 4 assignments my car broke down i started a new job im sleep deprived and im broke asf. but im good
7189,Amazon posted a job you might be interested in. Sr. Software Engineer - Amazon App for Android - Greater Seattle A… http://t.co/NYAewKds2n,0,amazon posted a job you might be interested in. sr. software engineer - amazon app for android - greater seattle a… http://t.co/nyaewkds2n
1160,Got laid off today. #OnTheBrightSide I have more time to write! #BangOutABook #NaNoWriMo2016 #amwriting #PB #MG,1,got laid off today. #onthebrightside i have more time to write! #bangoutabook #nanowrimo2016 #amwriting #pb #mg
1091,I am actively searching for a new job! Marketing promotions social media and/or sales! #Madison #jobs #hiring,0,i am actively searching for a new job! marketing promotions social media and/or sales! #madison #jobs #hiring
6149,Microsoft posted a job you might be interested in. USER RESEARCHER - Greater Seattle Area US via LinkedIn.,0,microsoft posted a job you might be interested in. user researcher - greater seattle area us via linkedin.
7177,Unemployed? Are you searching for a Social Media Job? Use The Social Web App. http://t.co/p2cUetU69H #hiring #jobs,0,unemployed? are you searching for a social media job? use the social web app. http://t.co/p2cuetu69h #hiring #jobs
804,I am seeking a technology facilitator position at a school in the Chicago Suburb or DeKalb County Area. Please DM for resume.,0,i am seeking a technology facilitator position at a school in the chicago suburb or dekalb county area. please dm for resume.
6246,The lady was like you said you were fired but it sounds like you were laid off me: Ok but those terms are so subjective and no one seems to know what they mean really Her [paraphrased]: You were laid off get your money,1,the lady was like you said you were fired but it sounds like you were laid off me: ok but those terms are so subjective and no one seems to know what they mean really her [paraphrased]: you were laid off get your money
6125,Heres an opportunity that you wont want to pass up: Supervisor - https://t.co/JfcIk50g1G #Retail #Austin TX #Job #Jobs #Hiring #CareerArc,0,heres an opportunity that you wont want to pass up: supervisor - https://t.co/jfcik50g1g #retail #austin tx #job #jobs #hiring #careerarc
6904,Looking for a job in #Chandler #AZ? Home Equity Sales https://t.co/uwCpAwojKt #jobs #hiring,0,looking for a job in #chandler #az? home equity sales https://t.co/uwcpawojkt #jobs #hiring
1618,Looking for a job? Energy Efficiency Funding Facilitator at http://t.co/rUZ9eoim (San Francisco CA) http://t.co/SmGvYHOh #green #jobs,0,looking for a job? energy efficiency funding facilitator at http://t.co/ruz9eoim (san francisco ca) http://t.co/smgvyhoh #green #jobs
3820,The last quarter in which I worked full time at a reasonable wage (Oct-Dec) is not counted towards my unemployment benefits!,1,the last quarter in which i worked full time at a reasonable wage (oct-dec) is not counted towards my unemployment benefits!
6394,I got fired today yall.,1,i got fired today yall.
7424,Long term position for Android development x 2 developers: I am looking for two developers to co-operate into de... http://t.co/Pe2t7Jai,0,long term position for android development x 2 developers: i am looking for two developers to co-operate into de... http://t.co/pe2t7jai
6436,Lost my job yesterday already have an interview tomorrow. :),1,lost my job yesterday already have an interview tomorrow. :)
4286,@Kirk_Hinote @catwahler unemployed sorry. Will 🙏4them.,1,@kirk_hinote @catwahler unemployed sorry. will 🙏4them.
3824,If youre having waitress problems I feel bad for you sonI got 99 problems but now Aladdins aint one✌ #unemployed,1,if youre having waitress problems i feel bad for you soni got 99 problems but now aladdins aint one✌ #unemployed
2727,#Job #FortWorth (USA-TX-FORT WORTH) Shift Supervisor (US): Job Summary and MissionThis position contributes... https://t.co/TpYKaIaQJf,0,#job #fortworth (usa-tx-fort worth) shift supervisor (us): job summary and missionthis position contributes... https://t.co/tpykaiaqjf
5675,I was unemployed for 4 months and about to give up. Then I just got 2 jobs in the past 24 hours. Life is unpredictable.,0,i was unemployed for 4 months and about to give up. then i just got 2 jobs in the past 24 hours. life is unpredictable.
2193,The truth about how I found myself #unemployed and #unemployable - https://t.co/U790ICADA7 #entrepreneur #fired #corporate,1,the truth about how i found myself #unemployed and #unemployable - https://t.co/u790icada7 #entrepreneur #fired #corporate
1364,Interested in this job? Take a look: Private Equity Associate- Pre-MBA in Connecticut http://t.co/IAdZ6JRqEO #job,0,interested in this job? take a look: private equity associate- pre-mba in connecticut http://t.co/iadz6jrqeo #job
5658,Its  been 2 weeks since I was laid off. Still dont have a job &amp; still extremely angry at my old employer for doing this to me. #jobsearch,1,its  been 2 weeks since i was laid off. still dont have a job &amp; still extremely angry at my old employer for doing this to me. #jobsearch
3547,Now I have to figure out what #book Im going to #read next... I need some #inspiration for when I finally find a #job. #reading #unemployed,1,now i have to figure out what #book im going to #read next... i need some #inspiration for when i finally find a #job. #reading #unemployed
5422,I got fired for not going to work yesterday.,1,i got fired for not going to work yesterday.
3085,today i quit my job. then i told my boss to go fuck himself and blackmailed him for almost $60000. can you pass the asparagus?,1,today i quit my job. then i told my boss to go fuck himself and blackmailed him for almost $60000. can you pass the asparagus?
5061,I recently quit my job to make $9023 from my phone PRESS THE LINK INSIDE BIO to do it too https://t.co/ELSPM9eL3e,0,i recently quit my job to make $9023 from my phone press the link inside bio to do it too https://t.co/elspm9el3e
6523,I had my phone interview but the position got mixed up so now i have to wait for someone else to call me and what if they never call.......,1,i had my phone interview but the position got mixed up so now i have to wait for someone else to call me and what if they never call.......
1730,#talkpay after being laid off it took 3 weeks to get my first unemployment check: $300 minus reported income from part-time contract work,1,#talkpay after being laid off it took 3 weeks to get my first unemployment check: $300 minus reported income from part-time contract work
3748,Looking for a job in #Bedford #MA? Environmental Engineer (16 https://t.co/lcJruuwUQe #jobs #hiring,0,looking for a job in #bedford #ma? environmental engineer (16 https://t.co/lcjruuwuqe #jobs #hiring
2277,Looking for a job? (Raleigh 1) Renewable Energy Crew Laborer at Baker Roofing Company (Raleigh NC) http://t.co/ZaC5mTCM #green #jobs,0,looking for a job? (raleigh 1) renewable energy crew laborer at baker roofing company (raleigh nc) http://t.co/zac5mtcm #green #jobs
6419,I got so fired today guys,1,i got so fired today guys
4727,Anyone hiring...I really need a job. I am so tired of getting screwed over and stupid people getting picked over me.,1,anyone hiring...i really need a job. i am so tired of getting screwed over and stupid people getting picked over me.
